X,Y,kom,stan,typ,stav,ku,NAZ_CZNUTS3
14.87338,49.81963,D1,"38.023",pilon,odstraněno,Třemošnice,Středočeský kraj
14.87052,49.82259,D1,"37.639", ,odstraněno,Třemošnice,Středočeský kraj
14.86782,49.82523,D1,"37.287", ,odstraněno,Třemošnice,Středočeský kraj
14.86374,49.82881,D1,"36.791", ,odstraněno,Třemošnice,Středočeský kraj
14.86299,49.8298,D1,"36.627", ,odstraněno,Třemošnice,Středočeský kraj
14.47001,50.37978,"9","27.412", ,odstraněno,Mělník,Středočeský kraj
14.8562,49.83289,D1,"36.031", ,odstraněno,Ostředek,Středočeský kraj
14.84812,49.83453,D1,"35.478", ,odstraněno,Ostředek,Středočeský kraj
14.84645,49.83489,D1,"35.352", ,odstraněno,Ostředek,Středočeský kraj
14.84416,49.83539,D1,"35.179", ,odstraněno,Ostředek,Středočeský kraj
15.03849,50.43093,"16","97.427", ,odstraněno,Sukorady u Mladé Boleslavi,Středočeský kraj
15.03997,50.43181,"16","97.571", ,řešeno,Sukorady u Mladé Boleslavi,Středočeský kraj
15.07366,50.44695,"16","100.526", ,odstraněno,Obrubce,Středočeský kraj
14.94859,50.40905,"16","90.248", ,odstraněno,Mladá Boleslav,Středočeský kraj
14.81271,49.84125,D1,"32.78", ,odstraněno,Bělčice u Ostředka,Středočeský kraj
14.36302,50.33071,"16","45.708", ,odstraněno,Spomyšl,Středočeský kraj
14.79789,49.84667,D1,"31.467", ,odstraněno,Bělčice u Ostředka,Středočeský kraj
14.36875,50.33503,"16","46.337", ,odstraněno,Spomyšl,Středočeský kraj
14.79721,49.84806,D1,"31.302", ,odstraněno,Bělčice u Ostředka,Středočeský kraj
14.79159,49.86016,D1,"29.813", ,odstraněno,Vranov u Čerčan,Středočeský kraj
14.45618,50.17683,"9","0.452", ,odstraněno,Sedlec u Líbeznic,Středočeský kraj
14.75797,49.87838,D1,"26.608", ,odstraněno,Kaliště u Ondřejova,Středočeský kraj
14.75769,49.87885,D1,"26.547", ,odstraněno,Kaliště u Ondřejova,Středočeský kraj
14.75738,49.87955,D1,"26.454", ,řešeno,Kaliště u Ondřejova,Středočeský kraj
14.75394,49.8885,D1,"25.438", ,odstraněno,Lensedly,Středočeský kraj
14.74646,49.89437,D1,"24.566",most,odstraněno,Turkovice u Ondřejova,Středočeský kraj
14.74549,49.89543,D1,"24.434", ,odstraněno,Turkovice u Ondřejova,Středočeský kraj
14.7436,49.89662,D1,"24.263", ,odstraněno,Turkovice u Ondřejova,Středočeský kraj
14.74217,49.89792,D1,"24.097", ,odstraněno,Turkovice u Ondřejova,Středočeský kraj
14.73576,49.90455,D1,"23.197", ,odstraněno,Hrusice,Středočeský kraj
14.73401,49.90606,D1,"22.988", ,odstraněno,Hrusice,Středočeský kraj
14.73091,49.90781,D1,"22.719", ,odstraněno,Hrusice,Středočeský kraj
14.73113,49.90811,D1,"22.681", ,odstraněno,Hrusice,Středočeský kraj
14.72899,49.90882,D1,"22.545", ,odstraněno,Hrusice,Středočeský kraj
14.67734,49.93913,D1,"17.354", ,odstraněno,Kunice u Říčan,Středočeský kraj
14.67548,49.93963,D1,"17.208", ,odstraněno,Kunice u Říčan,Středočeský kraj
14.67173,49.94022,D1,"16.983", ,odstraněno,Kunice u Říčan,Středočeský kraj
14.65998,49.94337,D1,"16.074", ,odstraněno,Všechromy,Středočeský kraj
14.64226,49.95144,D1,"14.436", ,odstraněno,Všechromy,Středočeský kraj
14.63881,49.9543,D1,"14.027", ,odstraněno,Všechromy,Středočeský kraj
14.63752,49.95471,D1,"13.976", ,odstraněno,Všechromy,Středočeský kraj
14.63682,49.95596,D1,"13.794", ,odstraněno,Jažlovice,Středočeský kraj
14.62974,49.96111,D1,"13.076", ,odstraněno,Jažlovice,Středočeský kraj
14.62342,49.96694,D1,"12.247", ,odstraněno,Jažlovice,Středočeský kraj
14.62006,49.96914,D1,"11.939", ,odstraněno,Jažlovice,Středočeský kraj
14.59522,49.98859,D1,"9.124", ,odstraněno,Nupaky,Středočeský kraj
14.59323,49.98975,D1,"8.939", ,odstraněno,Nupaky,Středočeský kraj
14.58261,49.9959,D1,"7.913", ,odstraněno,Čestlice,Středočeský kraj
14.57867,49.99862,D1,"7.466", ,odstraněno,Čestlice,Středočeský kraj
14.57761,49.99873,D1,"7.438", ,odstraněno,Čestlice,Středočeský kraj
14.5726,50.00237,D1,"6.867", ,není RZ,Čestlice,Středočeský kraj
14.95613,50.28936,"38","46.069", ,odstraněno,Bratronice u Luštěnic,Středočeský kraj
14.9037,50.37001,"38","36.069", ,odstraněno,Nepřevázka,Středočeský kraj
14.98741,50.4104,"16","93.072", ,odstraněno,Židněves,Středočeský kraj
15.00261,50.41555,"16","94.326", ,řešeno,Židněves,Středočeský kraj
15.03949,50.43168,"16","97.537", ,není RZ,Sukorady u Mladé Boleslavi,Středočeský kraj
15.07926,50.44903,"16","100.988", ,odstraněno,Obruby,Středočeský kraj
15.10111,50.46006,"16","102.984", ,odstraněno,Horní Bousov,Středočeský kraj
15.09569,50.45784,"16","102.528", ,odstraněno,Obruby,Středočeský kraj
15.08603,50.45272,"16","101.624", ,odstraněno,Obruby,Středočeský kraj
15.09415,50.45751,"16","102.415", ,odstraněno,Obruby,Středočeský kraj
15.0472,50.43382,"16","98.125", ,odstraněno,Obrubce,Středočeský kraj
14.95867,50.4086,"16","90.977", ,řešeno,Řepov,Středočeský kraj
14.95415,50.40877,"16","90.653", ,odstraněno,Řepov,Středočeský kraj
14.87115,50.45251,"38","28.768", ,odstraněno,Hrdlořezy u Mladé Boleslavi,Středočeský kraj
14.84885,50.48212,"38","24.951", ,odstraněno,Čistá u Mladé Boleslavi,Středočeský kraj
14.83512,50.4826,"38","23.973", ,odstraněno,Čistá u Mladé Boleslavi,Středočeský kraj
14.85783,50.47757,"38","25.793", ,odstraněno,Čistá u Mladé Boleslavi,Středočeský kraj
14.84055,50.48231,"38","24.36", ,odstraněno,Čistá u Mladé Boleslavi,Středočeský kraj
14.50139,50.3276,"9","19.593", ,řešeno,Mělník,Středočeský kraj
14.99456,50.25187,"38","51.454", ,odstraněno,Jizbice u Nymburka,Středočeský kraj
15.21924,50.23842,"32","14.212", ,řešeno,Činěves,Středočeský kraj
15.21761,50.24575,"32","15.034", ,řešeno,Dymokury,Středočeský kraj
15.25174,50.28132,"32","19.825", ,řešeno,Chotěšice,Středočeský kraj
15.20918,50.1883,"32","8.532", ,řešeno,Senice,Středočeský kraj
14.50203,50.32677,"9","19.487", ,řešeno,Kly,Středočeský kraj
14.50282,50.32551,"9","19.338", ,řešeno,Kly,Středočeský kraj
14.50433,50.32383,"9","19.123", ,řešeno,Kly,Středočeský kraj
14.84506,50.48213,"38","24.681", ,odstraněno,Čistá u Mladé Boleslavi,Středočeský kraj
14.84795,50.48192,"38","24.894", ,odstraněno,Čistá u Mladé Boleslavi,Středočeský kraj
14.86926,50.4585,"38","28.063", ,odstraněno,Hrdlořezy u Mladé Boleslavi,Středočeský kraj
14.88376,50.44444,"38","30.145", ,odstraněno,Podlázky,Středočeský kraj
14.51748,50.33676,"16","56.427", ,odstraněno,Skuhrov u Mělníka,Středočeský kraj
14.51425,50.30679,"9","16.926", ,řešeno,Kly,Středočeský kraj
14.51439,50.30647,"9","16.893", ,řešeno,Kly,Středočeský kraj
14.4954,50.28929,"9","14.499", ,řešeno,Obříství,Středočeský kraj
14.49555,50.28973,"9","14.548", ,řešeno,Obříství,Středočeský kraj
14.4954,50.28927,"9","14.497", ,řešeno,Obříství,Středočeský kraj
14.49576,50.27078,"9","12.439", ,odstraněno,Libiš,Středočeský kraj
15.17213,50.14468,"32","2.829", ,řešeno,Libice nad Cidlinou,Středočeský kraj
15.17222,50.14551,"32","2.895", ,řešeno,Libice nad Cidlinou,Středočeský kraj
14.49594,50.26941,"9","12.287", ,odstraněno,Libiš,Středočeský kraj
14.49579,50.26733,"9","12.056", ,řešeno,Libiš,Středočeský kraj
15.17245,50.14603,"32","2.955", ,řešeno,Libice nad Cidlinou,Středočeský kraj
14.49451,50.23626,"9","8.581", ,řešeno,Kojetice u Prahy,Středočeský kraj
15.17197,50.14753,"32","3.111", ,řešeno,Choťánky,Středočeský kraj
15.17453,50.15061,"32","3.489", ,řešeno,Choťánky,Středočeský kraj
15.17259,50.14398,"32","2.77", ,řešeno,Libice nad Cidlinou,Středočeský kraj
15.01558,50.24253,"38","53.278", ,řešeno,Krchleby u Nymburka,Středočeský kraj
14.49464,50.23664,"9","8.625", ,řešeno,Kojetice u Prahy,Středočeský kraj
15.01593,50.2424,"38","53.307", ,odstraněno,Krchleby u Nymburka,Středočeský kraj
15.04434,50.20386,"38","58.433", ,odstraněno,Nymburk,Středočeský kraj
15.08578,50.1782,"38","62.728", ,odstraněno,Velké Zboží,Středočeský kraj
15.08668,50.15801,"38","65.282", ,odstraněno,Chvalovice u Nymburka,Středočeský kraj
15.11876,50.12129,"38","70.156", ,odstraněno,Kluk,Středočeský kraj
14.49788,50.2013,"9","4.658", ,řešeno,Líbeznice,Středočeský kraj
14.49736,50.2002,"9","4.531", ,odstraněno,Líbeznice,Středočeský kraj
14.49854,50.20378,"9","4.938", ,řešeno,Líbeznice,Středočeský kraj
14.84299,50.06488,"12","10.499", ,řešeno,Český Brod,Středočeský kraj
14.51386,50.30464,"9","16.687", ,řešeno,Kly,Středočeský kraj
14.84859,50.06362,"12","10.923", ,řešeno,Český Brod,Středočeský kraj
14.84822,50.06367,"12","10.896", ,řešeno,Český Brod,Středočeský kraj
14.49578,50.28711,"9","14.256", ,řešeno,Obříství,Středočeský kraj
14.8483,50.0634,"12","10.911", ,řešeno,Český Brod,Středočeský kraj
14.84822,50.06357,"12","10.9", ,řešeno,Český Brod,Středočeský kraj
14.49589,50.28654,"9","14.192", ,řešeno,Obříství,Středočeský kraj
14.84851,50.06345,"12","10.924", ,řešeno,Český Brod,Středočeský kraj
14.49444,50.24907,"9","10.005", ,řešeno,Kojetice u Prahy,Středočeský kraj
14.49531,50.27955,"9","13.415", ,řešeno,Libiš,Středočeský kraj
14.85908,50.06159,"12","11.708", ,řešeno,Český Brod,Středočeský kraj
14.85957,50.06154,"12","11.743", ,řešeno,Český Brod,Středočeský kraj
14.49595,50.28685,"9","14.227", ,řešeno,Obříství,Středočeský kraj
14.87905,50.06033,"12","13.144", ,řešeno,Přistoupim,Středočeský kraj
14.49564,50.28291,"9","13.789", ,řešeno,Libiš,Středočeský kraj
14.88769,50.05974,"12","13.77", ,řešeno,Přistoupim,Středočeský kraj
14.49586,50.28095,"9","13.571", ,řešeno,Libiš,Středočeský kraj
14.93631,50.05094,"12","17.424", ,řešeno,Lipany u Vitic,Středočeský kraj
14.95617,50.04916,"12","18.86", ,řešeno,Třebovle,Středočeský kraj
14.96651,50.0488,"12","19.601", ,řešeno,Vrbčany,Středočeský kraj
14.96746,50.04869,"12","19.67", ,řešeno,Vrbčany,Středočeský kraj
14.9677,50.04871,"12","19.686", ,řešeno,Vrbčany,Středočeský kraj
14.97922,50.04785,"12","20.517", ,řešeno,Vrbčany,Středočeský kraj
14.99093,50.0471,"12","21.359", ,řešeno,Vrbčany,Středočeský kraj
14.99069,50.04739,"12","21.339", ,řešeno,Vrbčany,Středočeský kraj
14.99675,50.04686,"12","21.778", ,řešeno,Vrbčany,Středočeský kraj
14.99665,50.04654,"12","21.774", ,řešeno,Vrbčany,Středočeský kraj
14.99652,50.04673,"12","21.764", ,řešeno,Vrbčany,Středočeský kraj
15.01126,50.04569,"12","22.826", ,řešeno,Žabonosy,Středočeský kraj
15.01867,50.04473,"12","23.365", ,řešeno,Žabonosy,Středočeský kraj
15.02956,50.04445,"12","24.145", ,řešeno,Plaňany,Středočeský kraj
15.03018,50.04453,"12","24.19", ,řešeno,Plaňany,Středočeský kraj
15.03025,50.04459,"12","24.196", ,odstraněno,Plaňany,Středočeský kraj
15.03072,50.04492,"12","24.233", ,řešeno,Plaňany,Středočeský kraj
15.04192,50.04546,"12","25.041", ,řešeno,Plaňany,Středočeský kraj
15.05873,50.04644,"12","26.257", ,řešeno,Blinka,Středočeský kraj
15.05927,50.04646,"12","26.297", ,odstraněno,Blinka,Středočeský kraj
15.07146,50.04541,"12","27.19", ,řešeno,Břežany I,Středočeský kraj
15.07379,50.04509,"12","27.363", ,řešeno,Břežany I,Středočeský kraj
15.07455,50.04502,"12","27.418", ,řešeno,Břežany I,Středočeský kraj
15.08804,50.04288,"12","28.421", ,řešeno,Břežany I,Středočeský kraj
15.09218,50.04218,"12","28.728", ,řešeno,Chocenice u Břežan I,Středočeský kraj
15.10415,50.04041,"12","29.607", ,řešeno,Chocenice u Břežan I,Středočeský kraj
15.10625,50.04011,"12","29.761", ,řešeno,Chocenice u Břežan I,Středočeský kraj
15.10654,50.04,"12","29.784", ,řešeno,Chocenice u Břežan I,Středočeský kraj
15.10706,50.03998,"12","29.821", ,řešeno,Chocenice u Břežan I,Středočeský kraj
15.1075,50.03988,"12","29.855", ,řešeno,Chocenice u Břežan I,Středočeský kraj
15.11033,50.03933,"12","30.065", ,řešeno,Chocenice u Břežan I,Středočeský kraj
15.11039,50.03917,"12","30.074", ,řešeno,Chocenice u Břežan I,Středočeský kraj
15.11099,50.03925,"12","30.114", ,řešeno,Chocenice u Břežan I,Středočeský kraj
15.12174,50.03828,"12","30.892", ,řešeno,Vítězov,Středočeský kraj
15.13757,50.03693,"12","32.038", ,řešeno,Nová Ves I,Středočeský kraj
15.14714,50.03575,"12","32.737", ,řešeno,Kutlíře,Středočeský kraj
15.14769,50.03566,"12","32.778", ,řešeno,Kutlíře,Středočeský kraj
15.14924,50.03553,"12","32.889", ,řešeno,Kutlíře,Středočeský kraj
15.15018,50.03563,"12","32.951", ,řešeno,Kutlíře,Středočeský kraj
15.16389,50.03311,"12","33.972", ,řešeno,Kolín,Středočeský kraj
15.45009,49.92352,"17","3.231", ,řešeno,Dolní Bučice,Středočeský kraj
15.4586,49.92568,"17","3.887", ,řešeno,Dolní Bučice,Středočeský kraj
15.45991,49.92581,"17","3.979", ,řešeno,Dolní Bučice,Středočeský kraj
15.34841,49.98289,"2","54.506", ,řešeno,Svatý Mikuláš,Středočeský kraj
15.35116,49.98847,"2","55.191", ,řešeno,Svatý Mikuláš,Středočeský kraj
15.3516,49.98888,"2","55.246", ,řešeno,Svatý Mikuláš,Středočeský kraj
15.35409,49.99019,"2","55.471", ,řešeno,Svatý Mikuláš,Středočeský kraj
15.34852,49.98282,"2","54.494", ,řešeno,Svatý Mikuláš,Středočeský kraj
15.37798,50.00801,"2","58.173", ,řešeno,Kobylnice nad Doubravou,Středočeský kraj
15.32003,49.97004,"2","51.616", ,řešeno,Nové Dvory u Kutné Hory,Středočeský kraj
15.31985,49.96987,"2","51.597", ,řešeno,Nové Dvory u Kutné Hory,Středočeský kraj
15.22122,49.94847,"2","43.21", ,řešeno,Miskovice,Středočeský kraj
15.23012,49.94845,"2","43.859", ,řešeno,Miskovice,Středočeský kraj
15.14633,49.9538,"2","37.629", ,řešeno,Sedlov,Středočeský kraj
15.09312,49.956,"2","33.753", ,řešeno,Poďousy,Středočeský kraj
15.02497,49.95934,"2","28.111", ,řešeno,Zásmuky,Středočeský kraj
14.97156,49.96615,"2","24.146", ,řešeno,Malotice,Středočeský kraj
14.87538,49.98396,"2","16.595", ,řešeno,Svatbín,Středočeský kraj
14.86678,49.98592,"2","15.936", ,řešeno,Kostelec nad Černými lesy,Středočeský kraj
14.86399,49.98562,"2","15.734", ,odstraněno,Kostelec nad Černými lesy,Středočeský kraj
14.85896,49.98537,"2","15.372", ,řešeno,Kostelec nad Černými lesy,Středočeský kraj
14.85921,49.98526,"2","15.388", ,řešeno,Kostelec nad Černými lesy,Středočeský kraj
14.85961,49.98528,"2","15.418", ,řešeno,Kostelec nad Černými lesy,Středočeský kraj
14.8529,49.98524,"2","14.938", ,řešeno,Kostelec nad Černými lesy,Středočeský kraj
14.85195,49.98504,"2","14.868", ,řešeno,Kostelec nad Černými lesy,Středočeský kraj
14.84978,49.98486,"2","14.711", ,řešeno,Kostelec nad Černými lesy,Středočeský kraj
14.84908,49.98481,"2","14.661", ,řešeno,Kostelec nad Černými lesy,Středočeský kraj
14.84886,49.98492,"2","14.644", ,řešeno,Kostelec nad Černými lesy,Středočeský kraj
14.84068,49.9872,"2","13.985", ,odstraněno,Kostelec nad Černými lesy,Středočeský kraj
14.82761,49.99221,"2","12.811", ,řešeno,Kozojedy u Kostelce nad Černými Lesy,Středočeský kraj
14.82659,49.99234,"2","12.739", ,řešeno,Kozojedy u Kostelce nad Černými Lesy,Středočeský kraj
14.82653,49.99228,"2","12.733", ,řešeno,Kozojedy u Kostelce nad Černými Lesy,Středočeský kraj
14.8195,49.99219,"2","12.23", ,řešeno,Kozojedy u Kostelce nad Černými Lesy,Středočeský kraj
14.81917,49.99207,"2","12.206", ,řešeno,Kozojedy u Kostelce nad Černými Lesy,Středočeský kraj
14.81844,49.99189,"2","12.152", ,řešeno,Kozojedy u Kostelce nad Černými Lesy,Středočeský kraj
14.80806,49.99159,"2","11.406", ,řešeno,Kozojedy u Kostelce nad Černými Lesy,Středočeský kraj
14.79381,49.98874,"2","10.328", ,řešeno,Štíhlice,Středočeský kraj
14.77265,49.9881,"2","8.763", ,řešeno,Louňovice,Středočeský kraj
14.69381,49.99139,"2","3.026", ,řešeno,Strašín u Říčan,Středočeský kraj
15.32181,49.95193,"38","96.966", ,řešeno,Církvice u Kutné Hory,Středočeský kraj
15.32886,49.94592,"38","97.805", ,řešeno,Církvice u Kutné Hory,Středočeský kraj
15.32966,49.94516,"38","97.906", ,řešeno,Církvice u Kutné Hory,Středočeský kraj
15.34418,49.93711,"38","99.274", ,řešeno,Třebešice,Středočeský kraj
15.36186,49.93002,"38","100.774", ,řešeno,Třebešice,Středočeský kraj
15.40607,49.90389,"38","105.846", ,řešeno,Čáslav,Středočeský kraj
15.35821,49.93105,"38","100.49", ,řešeno,Třebešice,Středočeský kraj
15.3583,49.9311,"38","100.494", ,řešeno,Třebešice,Středočeský kraj
15.38186,49.92908,"38","102.281", ,řešeno,Čáslav,Středočeský kraj
15.394,49.92262,"38","103.406", ,řešeno,Čáslav,Středočeský kraj
15.4059,49.91427,"38","104.687", ,řešeno,Čáslav,Středočeský kraj
15.40593,49.90186,"38","106.072", ,řešeno,Čáslav,Středočeský kraj
15.40583,49.90148,"38","106.115", ,řešeno,Čáslav,Středočeský kraj
15.40589,49.90116,"38","106.15", ,řešeno,Čáslav,Středočeský kraj
15.40636,49.89974,"38","106.31", ,řešeno,Čáslav,Středočeský kraj
15.41387,49.89273,"38","107.263", ,řešeno,Drobovice,Středočeský kraj
15.41882,49.88848,"38","107.859", ,řešeno,Drobovice,Středočeský kraj
15.41911,49.88828,"38","107.889", ,řešeno,Drobovice,Středočeský kraj
15.44798,49.85791,"38","111.852", ,odstraněno,Bratčice u Potěh,Středočeský kraj
15.46076,49.84458,"38","113.598", ,řešeno,Okřesaneč,Středočeský kraj
15.46124,49.84403,"38","113.667", ,řešeno,Okřesaneč,Středočeský kraj
15.46151,49.84408,"38","113.672", ,řešeno,Okřesaneč,Středočeský kraj
15.46386,49.83985,"38","114.17", ,řešeno,Okřesaneč,Středočeský kraj
15.46297,49.8413,"38","113.998", ,řešeno,Okřesaneč,Středočeský kraj
15.46205,49.84287,"38","113.809", ,řešeno,Okřesaneč,Středočeský kraj
15.46232,49.84285,"38","113.819", ,odstraněno,Okřesaneč,Středočeský kraj
15.45938,49.84613,"38","113.399", ,řešeno,Okřesaneč,Středočeský kraj
15.44745,49.85869,"38","111.761", ,řešeno,Bratčice u Potěh,Středočeský kraj
15.44109,49.86535,"38","110.889", ,řešeno,Horky u Čáslavi,Středočeský kraj
15.42887,49.87909,"38","109.127", ,řešeno,Potěhy,Středočeský kraj
15.40928,49.89668,"38","106.713", ,řešeno,Drobovice,Středočeský kraj
15.40836,49.89745,"38","106.604", ,řešeno,Čáslav,Středočeský kraj
15.40853,49.89737,"38","106.62", ,řešeno,Čáslav,Středočeský kraj
15.40711,49.89897,"38","106.411", ,řešeno,Čáslav,Středočeský kraj
15.40688,49.90966,"38","105.202", ,řešeno,Čáslav,Středočeský kraj
15.40031,49.91944,"38","103.979", ,řešeno,Čáslav,Středočeský kraj
15.38747,49.92643,"38","102.777", ,řešeno,Čáslav,Středočeský kraj
15.36863,49.93081,"38","101.267", ,řešeno,Čáslav,Středočeský kraj
15.32643,49.94831,"38","97.487", ,řešeno,Církvice u Kutné Hory,Středočeský kraj
15.32623,49.94873,"38","97.442", ,řešeno,Církvice u Kutné Hory,Středočeský kraj
15.13944,50.10673,"38","72.371", ,řešeno,Oseček,Středočeský kraj
15.14667,50.09374,"38","73.994", ,odstraněno,Předhradí,Středočeský kraj
15.14705,50.0939,"38","73.977", ,řešeno,Předhradí,Středočeský kraj
15.14668,50.08198,"38","75.328", ,odstraněno,Pňov,Středočeský kraj
15.14296,50.0766,"38","75.982", ,řešeno,Pňov,Středočeský kraj
15.1415,50.05828,"38","78.055", ,odstraněno,Nová Ves I,Středočeský kraj
15.14154,50.05788,"38","78.1", ,odstraněno,Nová Ves I,Středočeský kraj
15.15042,50.04817,"38","79.431", ,odstraněno,Nová Ves I,Středočeský kraj
